,file_name,label,label_confidence,group_size
0,298_PENTEKTEST_frame_44_Vehicle.txt,Vehicle,1.0,1
1,7_PENTEKTEST_frame_46_Sus_scrofa.txt,Animal,1.0,1
2,288_KLESZO_frame_57_Canis_lupus.txt,Animal,1.0,4
3,3673_KLESZO_frame_108_Vulpes_vulpes.txt,Animal,1.0,1
4,211_PENTEKTEST_EMPTY_frame_40_Person.txt,Person,1.0,1
5,141_PENTEKTEST_frame_22_Capreolus_capreolus.txt,Animal,1.0,2
6,313_PENTEKTEST_frame_29_Vehicle.txt,Vehicle,1.0,2
7,443_KLESZO_frame_7_Canis_lupus.txt,Animal,1.0,1
8,164_PENTEKTEST_frame_46_Vulpes_vulpes.txt,Animal,1.0,1
9,3852_KLESZO_frame_71_Vulpes_vulpes.txt,Animal,1.0,1
10,231_PENTEKTEST_frame_25_Meles_meles.txt,Animal,1.0,2
11,438_PENTEKTEST_frame_1_Person.txt,Person,1.0,2
12,4368_KLESZO_frame_179_Sus_scrofa.txt,Animal,1.0,2
13,489_KLESZO_frame_77_Ovis_orientalis.txt,Animal,1.0,1
14,376_PENTEKTEST_frame_27_Cervus_elaphus.txt,Animal,1.0,2
15,4906_KLESZO_frame_158_Vulpes_vulpes.txt,Animal,1.0,1
16,30_PENTEKTEST_frame_12_Person.txt,Person,1.0,1
17,13525_KLESZO_frame_45_Sus_scrofa.txt,Animal,1.0,1
18,3554_KLESZO_frame_38_Vulpes_vulpes.txt,Animal,1.0,1
19,141_PENTEKTEST_frame_53_Cervus_elaphus.txt,Animal,1.0,1
20,72_PENTEKTEST_frame_15_Ovis_orientalis.txt,Animal,1.0,2
21,499_KLESZO_frame_85_Ovis_orientalis.txt,Animal,1.0,1
22,13533_KLESZO_frame_13_Sus_scrofa.txt,Animal,1.0,2
23,444_KLESZO_frame_62_Canis_lupus.txt,Animal,1.0,1
24,483_KLESZO_frame_73_Ovis_orientalis.txt,Animal,1.0,2
25,126_KLESZO_frame_77_Canis_lupus.txt,Animal,1.0,1
26,293_PENTEKTEST_frame_2_Vehicle.txt,Vehicle,1.0,1
27,1789_KLESZO_frame_49_Vulpes_vulpes.txt,Animal,1.0,1
28,144_PENTEKTEST_frame_64_Cervus_elaphus.txt,Animal,1.0,1
29,57_PENTEKTEST_frame_49_Dog.txt,Person,0.75,4
30,59_PENTEKTEST_frame_56_Dog.txt,Person,1.0,3
31,488_KLESZO_frame_91_Ovis_orientalis.txt,Animal,1.0,2
32,182_PENTEKTEST_frame_111_Canis_lupus.txt,Animal,1.0,2
33,20_PENTEKTEST_frame_12_Vehicle.txt,Vehicle,1.0,1
34,129_PENTEKTEST_frame_47_Dog.txt,Person,0.75,4
35,156_PENTEKTEST_frame_21_Capreolus_capreolus.txt,Animal,1.0,2
36,3698_KLESZO_frame_38_Vulpes_vulpes.txt,Animal,1.0,1
37,703_PENTEKTEST_frame_4_Vehicle.txt,Vehicle,1.0,1
38,57_PENTEKTEST_frame_24_Dog.txt,Person,0.6666666666666666,6
39,18_PENTEKTEST_frame_17_Ovis_orientalis.txt,Animal,1.0,2
40,492_KLESZO_frame_56_Ovis_orientalis.txt,Animal,1.0,1
41,492_PENTEKTEST_frame_30_Person.txt,Person,1.0,2
42,495_KLESZO_frame_145_Ovis_orientalis.txt,Animal,1.0,4
43,78_KLESZO_frame_4_Felis_silvestris.txt,Animal,1.0,1
44,183_PENTEKTEST_frame_0_Canis_lupus.txt,Animal,1.0,1
45,296_PENTEKTEST_frame_27_Vehicle.txt,Vehicle,1.0,1
46,5394_KLESZO_frame_7_Vulpes_vulpes.txt,Animal,1.0,1
47,3673_KLESZO_frame_87_Vulpes_vulpes.txt,Animal,1.0,1
48,1_PENTEKTEST_frame_22_Capreolus_capreolus.txt,Animal,1.0,1
49,105_PENTEKTEST_frame_37_Sus_scrofa.txt,Animal,1.0,1
50,15_PENTEKTEST_frame_63_Dog.txt,Person,0.5,2
51,171_PENTEKTEST_frame_42_Capreolus_capreolus.txt,Animal,1.0,1
52,504_KLESZO_frame_3_Ovis_orientalis.txt,Animal,1.0,1
53,285_PENTEKTEST_frame_17_Person.txt,Person,1.0,1
54,5365_KLESZO_frame_45_Vulpes_vulpes.txt,Animal,1.0,1
55,284_PENTEKTEST_frame_52_Person.txt,Person,1.0,2
56,489_KLESZO_frame_79_Ovis_orientalis.txt,Animal,1.0,1
57,12080_KLESZO_frame_67_Sus_scrofa.txt,Animal,1.0,1
58,486_KLESZO_frame_53_Ovis_orientalis.txt,Animal,1.0,1
59,106_PENTEKTEST_frame_61_Capreolus_capreolus.txt,Animal,1.0,1
60,4910_KLESZO_frame_63_Vulpes_vulpes.txt,Animal,1.0,1
61,542_PENTEKTEST_frame_63_Person.txt,Person,1.0,1
62,3673_KLESZO_frame_5_Vulpes_vulpes.txt,Animal,1.0,1
63,284_PENTEKTEST_frame_21_Vehicle.txt,Vehicle,1.0,1
64,244_KLESZO_frame_36_Ovis_orientalis.txt,Animal,1.0,1
65,471_KLESZO_frame_141_Ovis_orientalis.txt,Animal,1.0,1
66,12261_KLESZO_frame_51_Sus_scrofa.txt,Animal,1.0,2
67,57_PENTEKTEST_frame_28_Person.txt,Person,1.0,1
68,127_PENTEKTEST_frame_1_Capreolus_capreolus.txt,Animal,1.0,1
69,191_PENTEKTEST_frame_38_Canis_lupus.txt,Animal,1.0,1
70,6001_KLESZO_frame_49_Vehicle.txt,Vehicle,1.0,1
71,15_PENTEKTEST_frame_42_Dog.txt,Person,0.5,2
72,120_PENTEKTEST_frame_72_Dog.txt,Person,1.0,2
73,13528_KLESZO_frame_34_Sus_scrofa.txt,Animal,1.0,1
74,475_KLESZO_frame_78_Ovis_orientalis.txt,Animal,1.0,3
75,340_PENTEKTEST_frame_58_Vulpes_vulpes.txt,Animal,1.0,1
76,12124_KLESZO_frame_100_Sus_scrofa.txt,Animal,1.0,6
77,191_PENTEKTEST_frame_29_Canis_lupus.txt,Animal,1.0,1
78,8_PENTEKTEST_frame_33_Dog.txt,Animal,1.0,1
79,3554_KLESZO_frame_47_Vulpes_vulpes.txt,Animal,1.0,1
80,326_PENTEKTEST_frame_69_Vehicle.txt,Vehicle,1.0,1
81,51_PENTEKTEST_frame_9_Dog.txt,Person,1.0,3
82,19_PENTEKTEST_frame_45_Dog.txt,Animal,1.0,3
83,475_KLESZO_frame_19_Ovis_orientalis.txt,Animal,1.0,3
84,1_KLESZO_frame_64_Felis_silvestris.txt,Animal,1.0,1
85,189_PENTEKTEST_frame_1_Canis_lupus.txt,Animal,1.0,1
86,519_PENTEKTEST_frame_10_Vehicle.txt,Vehicle,0.5,2
87,330_PENTEKTEST_frame_4_Vehicle.txt,Vehicle,1.0,1
88,484_KLESZO_frame_100_Ovis_orientalis.txt,Animal,1.0,4
89,59_PENTEKTEST_frame_107_Dog.txt,Person,1.0,2
90,275_PENTEKTEST_frame_8_Meles_meles.txt,Animal,1.0,1
91,231_PENTEKTEST_frame_31_Meles_meles.txt,Animal,1.0,1
92,12244_KLESZO_frame_91_Sus_scrofa.txt,Animal,1.0,4
93,276_PENTEKTEST_frame_55_Capreolus_capreolus.txt,Animal,1.0,1
94,491_KLESZO_frame_136_Ovis_orientalis.txt,Animal,1.0,10
95,2_KLESZO_frame_14_Felis_silvestris.txt,Animal,1.0,1
96,59_PENTEKTEST_frame_72_Dog.txt,Person,1.0,2
97,171_PENTEKTEST_frame_3_Vehicle.txt,Person,1.0,1
98,231_PENTEKTEST_frame_32_Meles_meles.txt,Animal,1.0,1
99,458_PENTEKTEST_frame_65_Cervus_elaphus.txt,Animal,1.0,1
100,12148_KLESZO_frame_64_Sus_scrofa.txt,Animal,1.0,6
101,475_KLESZO_frame_118_Ovis_orientalis.txt,Animal,1.0,1
102,479_KLESZO_frame_38_Ovis_orientalis.txt,Animal,1.0,1
103,42_PENTEKTEST_frame_52_Dog.txt,Person,0.5,2
104,477_KLESZO_frame_100_Ovis_orientalis.txt,Animal,1.0,1
105,136_PENTEKTEST_frame_76_Vehicle.txt,Vehicle,1.0,1
106,1914_KLESZO_frame_3_Vulpes_vulpes.txt,Animal,1.0,1
107,35_PENTEKTEST_frame_57_Vehicle.txt,Vehicle,1.0,1
108,542_PENTEKTEST_frame_8_Person.txt,Person,1.0,1
109,178_PENTEKTEST_frame_21_Canis_lupus.txt,Animal,1.0,1
110,1789_KLESZO_frame_50_Vulpes_vulpes.txt,Animal,1.0,1
111,16332_KLESZO_frame_89_Sus_scrofa.txt,Animal,1.0,1
112,293_PENTEKTEST_frame_52_Capreolus_capreolus.txt,Animal,1.0,1
113,379_PENTEKTEST_frame_6_Vehicle.txt,Vehicle,1.0,1
114,296_PENTEKTEST_frame_18_Vehicle.txt,Vehicle,1.0,1
115,53_PENTEKTEST_frame_13_Canis_lupus.txt,Animal,1.0,1
116,483_KLESZO_frame_58_Ovis_orientalis.txt,Animal,1.0,2
117,106_PENTEKTEST_frame_34_Capreolus_capreolus.txt,Animal,1.0,1
118,498_KLESZO_frame_86_Ovis_orientalis.txt,Animal,1.0,1
119,477_KLESZO_frame_131_Ovis_orientalis.txt,Animal,1.0,1
120,391_PENTEKTEST_frame_17_Cervus_elaphus.txt,Animal,1.0,1
121,33_PENTEKTEST_frame_12_Dog.txt,Person,1.0,1
122,10_PENTEKTEST_frame_15_Capreolus_capreolus.txt,Animal,1.0,1
123,57_PENTEKTEST_frame_10_Person.txt,Person,1.0,1
124,30037_KLESZO_frame_54_Sus_scrofa.txt,Animal,1.0,1
125,473_KLESZO_frame_9_Ovis_orientalis.txt,Animal,1.0,6
126,489_KLESZO_frame_33_Ovis_orientalis.txt,Animal,1.0,1
127,488_KLESZO_frame_36_Ovis_orientalis.txt,Animal,1.0,2
128,469_PENTEKTEST_frame_15_Vehicle.txt,Vehicle,1.0,1
129,391_PENTEKTEST_frame_36_Cervus_elaphus.txt,Animal,1.0,1
130,6001_KLESZO_frame_67_Vehicle.txt,Vehicle,1.0,1
131,507_KLESZO_frame_136_Ovis_orientalis.txt,Animal,1.0,1
132,412_PENTEKTEST_frame_8_Person.txt,Person,1.0,2
133,494_KLESZO_frame_56_Ovis_orientalis.txt,Animal,1.0,4
134,359_PENTEKTEST_frame_43_Person.txt,Person,1.0,1
135,15_PENTEKTEST_frame_20_Dog.txt,Person,0.5,2
136,39_PENTEKTEST_frame_72_Capreolus_capreolus.txt,Animal,1.0,2
137,498_KLESZO_frame_83_Ovis_orientalis.txt,Animal,1.0,1
138,473_KLESZO_frame_68_Ovis_orientalis.txt,Animal,1.0,7
139,452_PENTEKTEST_frame_10_Person.txt,Person,1.0,1
140,581_PENTEKTEST_frame_1_Cervus_elaphus.txt,Animal,1.0,1
141,494_KLESZO_frame_2_Ovis_orientalis.txt,Animal,1.0,4
142,126_KLESZO_frame_83_Canis_lupus.txt,Animal,1.0,1
143,567_PENTEKTEST_frame_34_Person.txt,Person,1.0,1
144,78_KLESZO_frame_5_Felis_silvestris.txt,Animal,1.0,1
145,34_PENTEKTEST_frame_8_Felis_silvestris.txt,Animal,1.0,1
146,1211_PENTEKTEST_frame_1_Vulpes_vulpes.txt,Animal,1.0,1
147,91_PENTEKTEST_frame_32_Sus_scrofa.txt,Animal,1.0,1
148,141_PENTEKTEST_frame_6_Cervus_elaphus.txt,Animal,1.0,1
149,2459_KLESZO_frame_14_Vulpes_vulpes.txt,Animal,1.0,1
150,13527_KLESZO_frame_122_Sus_scrofa.txt,Animal,1.0,1
151,475_KLESZO_frame_89_Ovis_orientalis.txt,Animal,1.0,1
152,624_PENTEKTEST_frame_18_Person.txt,Person,1.0,1
153,57_PENTEKTEST_frame_75_Dog.txt,Person,1.0,3
154,10_PENTEKTEST_frame_78_Capreolus_capreolus.txt,Animal,1.0,1
155,296_PENTEKTEST_frame_53_Vehicle.txt,Vehicle,1.0,1
156,1789_KLESZO_frame_66_Vulpes_vulpes.txt,Animal,1.0,2
157,141_PENTEKTEST_frame_32_Capreolus_capreolus.txt,Animal,1.0,2
